Platform,Course,anon_screen_name,Week,Effort (sec)
OpenEdX,Engineering/CS101/Summer2014,5172994f3faf549cbdf16efce0d29567abdee8f8,2,1
OpenEdX,Engineering/CS101/Summer2014,5172994f3faf549cbdf16efce0d29567abdee8f8,6,26
OpenEdX,Engineering/CS101/Summer2014,e3bdc9289af80da25994cccb20f917e190445be8,6,1
OpenEdX,Engineering/CS101/Summer2014,4e6522a962bacf9f6d59544f850f6ed039554914,3,974
OpenEdX,Engineering/CS101/Summer2014,14144d97bd802f6a30c87b2f3b0e39ed82971606,1,1
OpenEdX,Engineering/CS101/Summer2014,14144d97bd802f6a30c87b2f3b0e39ed82971606,2,1
OpenEdX,Engineering/CS101/Summer2014,b89b6bde71f7c1a414372b5d57b05ee2519436b0,7,1
OpenEdX,Engineering/CS101/Summer2014,eeaa3045c6732c8c42ff2a0866fd73ada2690fda,3,2
OpenEdX,Engineering/CS101/Summer2014,eeaa3045c6732c8c42ff2a0866fd73ada2690fda,4,1
OpenEdX,Engineering/CS101/Summer2014,eeaa3045c6732c8c42ff2a0866fd73ada2690fda,5,2
OpenEdX,Engineering/CS101/Summer2014,eeaa3045c6732c8c42ff2a0866fd73ada2690fda,6,3
OpenEdX,Engineering/CS101/Summer2014,eeaa3045c6732c8c42ff2a0866fd73ada2690fda,7,1
OpenEdX,Engineering/CS101/Summer2014,e2a0ee6dcae2ed176c3278e2673ebb36e92088a6,1,1
OpenEdX,Engineering/CS101/Summer2014,08490f64279d57eedfda140017af4cea42a461de,6,3543
OpenEdX,Engineering/CS101/Summer2014,8ff83a801cbed8fae0e54e89fc74ddcb1350400b,1,258
OpenEdX,Engineering/CS101/Summer2014,8ff83a801cbed8fae0e54e89fc74ddcb1350400b,2,3
OpenEdX,Engineering/CS101/Summer2014,11f0f3b6000e5c91e9422c0426f45fce376adeac,1,2
OpenEdX,Engineering/CS101/Summer2014,5eaa89e1451fba107e01aad41e8c873a1564842e,7,397
OpenEdX,Engineering/CS101/Summer2014,9e2ea2c933310e70c4d917bc056c44073de24d66,8,1
OpenEdX,Engineering/CS101/Summer2014,46deeb32f1443eb650ea312a68ffe4e62d8d2f9a,6,53
OpenEdX,Engineering/CS101/Summer2014,3bd1f7bcad7a0f06096c4038e9806fda6bcf8d9f,4,1
OpenEdX,Engineering/CS101/Summer2014,3bd1f7bcad7a0f06096c4038e9806fda6bcf8d9f,5,1
OpenEdX,Engineering/CS101/Summer2014,8eceaba1f426f68047a0cb092044042e421cfe5b,3,1
OpenEdX,Engineering/CS101/Summer2014,b1a13c6108e52bd018c46f7eff12664f3cfbcb9d,1,1
OpenEdX,Engineering/CS101/Summer2014,c79519a4bf4da159c9f35cbb9f89769e7d1d2ffc,7,1
OpenEdX,Engineering/CS101/Summer2014,bacad05f282ed264c775bb636f683ac60c0282c9,2,182
OpenEdX,Engineering/CS101/Summer2014,dd8886dbb17980ff1d437be7f200e48464f1c321,1,1
OpenEdX,Engineering/CS101/Summer2014,04165f811d61c9ac4d80588b2352eb257fc1f326,1,3746
OpenEdX,Engineering/CS101/Summer2014,04165f811d61c9ac4d80588b2352eb257fc1f326,2,1
OpenEdX,Engineering/CS101/Summer2014,04165f811d61c9ac4d80588b2352eb257fc1f326,3,7976
OpenEdX,Engineering/CS101/Summer2014,04165f811d61c9ac4d80588b2352eb257fc1f326,4,8546
OpenEdX,Engineering/CS101/Summer2014,04165f811d61c9ac4d80588b2352eb257fc1f326,5,1622
OpenEdX,Engineering/CS101/Summer2014,04165f811d61c9ac4d80588b2352eb257fc1f326,6,5
OpenEdX,Engineering/CS101/Summer2014,04165f811d61c9ac4d80588b2352eb257fc1f326,7,275
OpenEdX,Engineering/CS101/Summer2014,80a1e6ad0c44b6d9992b9bd980aeacc9000f5175,4,1
OpenEdX,Engineering/CS101/Summer2014,80a1e6ad0c44b6d9992b9bd980aeacc9000f5175,6,1
OpenEdX,Engineering/CS101/Summer2014,afa454de463d537601f6eed9ecae93398195fb93,7,1
OpenEdX,Engineering/CS101/Summer2014,f7bd9bb7af8ccba367c294800d4e1d05090ab707,2,1
OpenEdX,Engineering/CS101/Summer2014,bb7163636f068ee56c50de084c7d66791cea6822,1,1
OpenEdX,Engineering/CS101/Summer2014,c022dd4535e2139d642895b073046c105933b045,7,1
OpenEdX,Engineering/CS101/Summer2014,0c17f914e16f63f5367fb9a2a39cd02df8cb8767,1,1
OpenEdX,Engineering/CS101/Summer2014,d064f4e387c776f167f7d1313d239fb632fbae45,5,1
OpenEdX,Engineering/CS101/Summer2014,d9a4210787d2ec1255e967a9c4d92ae4d87b549a,1,1
OpenEdX,Engineering/CS101/Summer2014,43ae1bc1b94d89a4e40357eb3a766bdb8fccf2cf,2,1
OpenEdX,Engineering/CS101/Summer2014,43ae1bc1b94d89a4e40357eb3a766bdb8fccf2cf,6,1
OpenEdX,Engineering/CS101/Summer2014,84d8dd7406e544de3a4946044a381c419380bf58,2,1
OpenEdX,Engineering/CS101/Summer2014,44fb3ab94c5b19770e2ff1d2c8f92083af52e116,3,16
OpenEdX,Engineering/CS101/Summer2014,9a7441b1e163c9cca54ed42d947ad88cb3835d5d,6,1
OpenEdX,Engineering/CS101/Summer2014,80d597221e4f84f64eefb62b220e4749ecb28a52,7,2
OpenEdX,Engineering/CS101/Summer2014,aae7ea057c6572960ffa63352a545fd69578c7b1,1,2
OpenEdX,Engineering/CS101/Summer2014,aae7ea057c6572960ffa63352a545fd69578c7b1,2,1
OpenEdX,Engineering/CS101/Summer2014,aae7ea057c6572960ffa63352a545fd69578c7b1,4,1
OpenEdX,Engineering/CS101/Summer2014,09cc85df6c350053d0dc161f6902a8b3177554d3,3,1
OpenEdX,Engineering/CS101/Summer2014,ce438824ddb5ef374c5ac3573715abba2b14fb8a,3,2
OpenEdX,Engineering/CS101/Summer2014,59773c50cd1aa987dd6865412f31615348d67927,3,1
OpenEdX,Engineering/CS101/Summer2014,68724bab61351fcc8a3a35527fd0586e664a2bd5,2,1
OpenEdX,Engineering/CS101/Summer2014,7ed3decfc19675efcc2ead0424a7febbb68babf6,3,1
OpenEdX,Engineering/CS101/Summer2014,92142b445d139f9830ce61dbc995f845590bed1b,2,1
OpenEdX,Engineering/CS101/Summer2014,92142b445d139f9830ce61dbc995f845590bed1b,3,1762
OpenEdX,Engineering/CS101/Summer2014,92142b445d139f9830ce61dbc995f845590bed1b,5,1
OpenEdX,Engineering/CS101/Summer2014,040a542007666462fcb383edda02c00a5b21d4d7,6,1
OpenEdX,Engineering/CS101/Summer2014,040a542007666462fcb383edda02c00a5b21d4d7,7,1
OpenEdX,Engineering/CS101/Summer2014,45e50d8ad36576b42ded7950f762042370a6c9ad,5,114
OpenEdX,Engineering/CS101/Summer2014,80104cefd753d249e02810ef7a8d1c9c99ed7856,2,1
OpenEdX,Engineering/CS101/Summer2014,beb111c00269b5351f4cf1f756d3acbeb878d3bf,7,1
OpenEdX,Engineering/CS101/Summer2014,8777eeaa010268da42ac810bf74272352fbd4b74,1,1
OpenEdX,Engineering/CS101/Summer2014,cbcebdaaf4549c63f7ed3d21c409341dad437c89,4,811
OpenEdX,Engineering/CS101/Summer2014,855ead74d265c5206174411050f928963b820b52,8,1
OpenEdX,Engineering/CS101/Summer2014,136d1b6fe94e2b6501db888b2e34ad2ee55cd9fa,1,2
OpenEdX,Engineering/CS101/Summer2014,2eb533a880bd64287e8d928421ebb7c5f7d2c9d4,4,989
OpenEdX,Engineering/CS101/Summer2014,2eb533a880bd64287e8d928421ebb7c5f7d2c9d4,5,856
OpenEdX,Engineering/CS101/Summer2014,1a1df3c0804f46fa663d6e46c4271785ad676b19,3,1138
OpenEdX,Engineering/CS101/Summer2014,1a1df3c0804f46fa663d6e46c4271785ad676b19,4,47
OpenEdX,Engineering/CS101/Summer2014,f562e19fbd8343a3d0e6537cc24407642be6dacd,1,2594
OpenEdX,Engineering/CS101/Summer2014,f562e19fbd8343a3d0e6537cc24407642be6dacd,2,375
OpenEdX,Engineering/CS101/Summer2014,f562e19fbd8343a3d0e6537cc24407642be6dacd,3,1887
OpenEdX,Engineering/CS101/Summer2014,f562e19fbd8343a3d0e6537cc24407642be6dacd,4,1536
OpenEdX,Engineering/CS101/Summer2014,f562e19fbd8343a3d0e6537cc24407642be6dacd,5,1638
OpenEdX,Engineering/CS101/Summer2014,16ee763a7f35e82ae93a2f5bd4fda58b23b673c3,3,1
OpenEdX,Engineering/CS101/Summer2014,3305ad3625f6ac90245d77b374bd77de6e9e5be5,7,1
OpenEdX,Engineering/CS101/Summer2014,014425c4bd81949729bf4cf516e058d081718c8e,1,1
OpenEdX,Engineering/CS101/Summer2014,014425c4bd81949729bf4cf516e058d081718c8e,4,1
OpenEdX,Engineering/CS101/Summer2014,014425c4bd81949729bf4cf516e058d081718c8e,5,1
OpenEdX,Engineering/CS101/Summer2014,8b1e3f2338b031e05293e1f0585e2fd7657a9b50,5,1
OpenEdX,Engineering/CS101/Summer2014,8b1e3f2338b031e05293e1f0585e2fd7657a9b50,6,3
OpenEdX,Engineering/CS101/Summer2014,53f773840dd57161b481acaeb3ad58edf0177df4,1,1
OpenEdX,Engineering/CS101/Summer2014,53f773840dd57161b481acaeb3ad58edf0177df4,2,1
OpenEdX,Engineering/CS101/Summer2014,53f773840dd57161b481acaeb3ad58edf0177df4,4,1
OpenEdX,Engineering/CS101/Summer2014,53f773840dd57161b481acaeb3ad58edf0177df4,7,1
OpenEdX,Engineering/CS101/Summer2014,8ca2f99d131a724f07114093e78a86659dea103c,2,1
OpenEdX,Engineering/CS101/Summer2014,04b0230dd5ebcf6d2477c5dd5d55f2e31424236a,1,1
OpenEdX,Engineering/CS101/Summer2014,04b0230dd5ebcf6d2477c5dd5d55f2e31424236a,3,2
OpenEdX,Engineering/CS101/Summer2014,341f36b653a5145234222cf02fa9c54bc2742ea9,8,1
OpenEdX,Engineering/CS101/Summer2014,c56a7982b033d5cd9300f0efffa5bbbcd6e81dd1,1,1
OpenEdX,Engineering/CS101/Summer2014,9e2256c40cca49922041cf38907597fa971b644d,6,3
OpenEdX,Engineering/CS101/Summer2014,40768d8d96f344cf2758f5a864723b63d3281da0,1,1
OpenEdX,Engineering/CS101/Summer2014,40768d8d96f344cf2758f5a864723b63d3281da0,3,189
OpenEdX,Engineering/CS101/Summer2014,732d9c0dde1d0dabddbc692163339c02f2381dab,1,1378
OpenEdX,Engineering/CS101/Summer2014,5f61046a6840812501332f1634b807d861279682,3,1
OpenEdX,Engineering/CS101/Summer2014,5f61046a6840812501332f1634b807d861279682,4,392
OpenEdX,Engineering/CS101/Summer2014,6c041dbda831c17eb755b4d0abe2ad91b9d6b683,2,1006
OpenEdX,Engineering/CS101/Summer2014,6c041dbda831c17eb755b4d0abe2ad91b9d6b683,3,1
OpenEdX,Engineering/CS101/Summer2014,6c041dbda831c17eb755b4d0abe2ad91b9d6b683,4,3
OpenEdX,Engineering/CS101/Summer2014,6c041dbda831c17eb755b4d0abe2ad91b9d6b683,5,1
OpenEdX,Engineering/CS101/Summer2014,1abe6b58ee718ef0905c66921a1b7431c667f7ff,1,2
OpenEdX,Engineering/CS101/Summer2014,1abe6b58ee718ef0905c66921a1b7431c667f7ff,5,2
OpenEdX,Engineering/CS101/Summer2014,a090aa353fd9215aaed14335f6e928f473d68cb9,5,2
OpenEdX,Engineering/CS101/Summer2014,87f2f952dc5a9add3b1d4fc9ea16ec54968b077e,2,220
OpenEdX,Engineering/CS101/Summer2014,08be16105775469627eb2c0d282f99636d26003d,1,1
OpenEdX,Engineering/CS101/Summer2014,08be16105775469627eb2c0d282f99636d26003d,5,1
OpenEdX,Engineering/CS101/Summer2014,08be16105775469627eb2c0d282f99636d26003d,6,1
OpenEdX,Engineering/CS101/Summer2014,08be16105775469627eb2c0d282f99636d26003d,7,2
OpenEdX,Engineering/CS101/Summer2014,7be5d7fb7adecf4e32639d9e466f898700d38c44,7,1
OpenEdX,Engineering/CS101/Summer2014,3b2da18afcc1b71042ed5747b7e611771df52580,3,1
OpenEdX,Engineering/CS101/Summer2014,6edca7a65287442c3406cb96a4816b46a777e09b,4,1
OpenEdX,Engineering/CS101/Summer2014,d6104c2c7ff54da50eeb767b55aa99d9b24531fa,1,1
OpenEdX,Engineering/CS101/Summer2014,7034d84b15ec5f5c0f5a72d3cf5382280379d5fa,2,1
OpenEdX,Engineering/CS101/Summer2014,ee8bd71a99cfb42f1112275459efeb01c09aff5d,6,1
OpenEdX,Engineering/CS101/Summer2014,d7c82d25c6a1d25db92f2fc521f6adeb952530d4,1,1
OpenEdX,Engineering/CS101/Summer2014,d7c82d25c6a1d25db92f2fc521f6adeb952530d4,2,1
OpenEdX,Engineering/CS101/Summer2014,d7c82d25c6a1d25db92f2fc521f6adeb952530d4,5,2268
OpenEdX,Engineering/CS101/Summer2014,d7c82d25c6a1d25db92f2fc521f6adeb952530d4,6,232
OpenEdX,Engineering/CS101/Summer2014,d8fd1fe558a29441151609e28414281f2c0e1241,3,1
OpenEdX,Engineering/CS101/Summer2014,d8fd1fe558a29441151609e28414281f2c0e1241,6,1
OpenEdX,Engineering/CS101/Summer2014,e1141b93c1e32202dace4fe9e8618657166a6e4c,1,68
OpenEdX,Engineering/CS101/Summer2014,e1141b93c1e32202dace4fe9e8618657166a6e4c,2,1
OpenEdX,Engineering/CS101/Summer2014,e1141b93c1e32202dace4fe9e8618657166a6e4c,4,30
OpenEdX,Engineering/CS101/Summer2014,39bb4c38650a0c7b5b0859ecdbf00139f1642836,1,334
OpenEdX,Engineering/CS101/Summer2014,7c95372655e8f2c0c3afd2832aaf161422f85133,7,1
OpenEdX,Engineering/CS101/Summer2014,d6ad38059c987ccbadd7bf9099ced470025f45ab,1,146
OpenEdX,Engineering/CS101/Summer2014,d6ad38059c987ccbadd7bf9099ced470025f45ab,2,1
OpenEdX,Engineering/CS101/Summer2014,493eba0de84329a531bbc83e87a93197675d7ce6,7,1
OpenEdX,Engineering/CS101/Summer2014,5e711f596702e94bfaa6e91605daa333e587f3b4,4,1
OpenEdX,Engineering/CS101/Summer2014,6ba4a9e871202d31268c5233f6cf5a61e5a2ff93,4,1
OpenEdX,Engineering/CS101/Summer2014,6ba4a9e871202d31268c5233f6cf5a61e5a2ff93,6,1
OpenEdX,Engineering/CS101/Summer2014,0c89c682614db683e2eca544989fa9b7bbfc848f,4,2
OpenEdX,Engineering/CS101/Summer2014,88e90cc829f2038fee5b9a88925003902e4afdec,1,821
OpenEdX,Engineering/CS101/Summer2014,88e90cc829f2038fee5b9a88925003902e4afdec,4,1
OpenEdX,Engineering/CS101/Summer2014,562338c3bfab8b7834c450ef85d15de6cff8cac1,2,1
OpenEdX,Engineering/CS101/Summer2014,62287e3ba454a00c1fbf61354a6b3db55c988a09,3,3
OpenEdX,Engineering/CS101/Summer2014,38b8f583611764ad6525da8a37d7f0c0db0722d6,7,2
OpenEdX,Engineering/CS101/Summer2014,538b2fcf18af317c8dacf2125b7d29b027081c2c,1,1274
OpenEdX,Engineering/CS101/Summer2014,fa6b20bb52fd9170f03dbef0d81706616cba5fa6,4,1
OpenEdX,Engineering/CS101/Summer2014,fa6b20bb52fd9170f03dbef0d81706616cba5fa6,6,1
OpenEdX,Engineering/CS101/Summer2014,adc5024c2931774623613c4ce62300bad3d69908,1,172
OpenEdX,Engineering/CS101/Summer2014,68850ec2f519583437da1cf2ec9017fc29a3dafd,7,3
OpenEdX,Engineering/CS101/Summer2014,1d7aeea007896074c3c15f2517a0a50997f94090,2,1
OpenEdX,Engineering/CS101/Summer2014,92ceef8f55335c7358d4baf140a07176bc961a8e,1,1
OpenEdX,Engineering/CS101/Summer2014,10722702410985ddbbd870d8f6ceb56cd8a14e3f,2,1
OpenEdX,Engineering/CS101/Summer2014,01078e1c8ec9cecb3dcfb135919911abe0ffbb95,1,199
OpenEdX,Engineering/CS101/Summer2014,a9fc295338f771d1d9f986770a97f2dfd634c235,3,1
OpenEdX,Engineering/CS101/Summer2014,64c002f7f4c5ee6e0f19a480e50c5f9b612db078,3,1
OpenEdX,Engineering/CS101/Summer2014,e2d7e7d0b052ec5e0ae854f3fe2be339f33d5814,1,1
OpenEdX,Engineering/CS101/Summer2014,2bf4c04f51662748148de8b9c9838a684eaa8637,5,466
OpenEdX,Engineering/CS101/Summer2014,d31deef7b9c8b6719c1c917c2e7a4eb4d414d917,1,1
OpenEdX,Engineering/CS101/Summer2014,081de732fea6177e189e7d00ba3c377a56c8bbce,6,1
OpenEdX,Engineering/CS101/Summer2014,ea8cd6c1c59a8eeb5e140f4ce13845f4c8f004b2,7,1
OpenEdX,Engineering/CS101/Summer2014,678e6ff576ef208c0f0c9caf2363c4caa4b08ebb,5,1
OpenEdX,Engineering/CS101/Summer2014,4c312bc99f16ec689d3b647bf5b4338fae223ad2,6,1
OpenEdX,Engineering/CS101/Summer2014,6bad3d8e790acfad682dfd4a664d6185d67fea6a,5,1
OpenEdX,Engineering/CS101/Summer2014,50180aa1de4091d271f4943ebeb86f5790069250,7,1
OpenEdX,Engineering/CS101/Summer2014,bd2fa4d1b840e758effd79f13c5c2bafb021b7dd,2,1
OpenEdX,Engineering/CS101/Summer2014,aa3a31e62d834deb5de34662a9fb27477bebf0d6,5,1
OpenEdX,Engineering/CS101/Summer2014,8f3ca0f1accea2c0c3e17ad7946b101c68fdbb58,1,2
OpenEdX,Engineering/CS101/Summer2014,2264ac0d12095fc06f8457244b2dd2e127430c13,5,1
OpenEdX,Engineering/CS101/Summer2014,fab436ca63de7edecf6b92b442e5bfc6fcdddd24,4,1
OpenEdX,Engineering/CS101/Summer2014,fab436ca63de7edecf6b92b442e5bfc6fcdddd24,5,416
OpenEdX,Engineering/CS101/Summer2014,e9bb205ed47be355fa3249f11e5f7a2f13421877,7,331
OpenEdX,Engineering/CS101/Summer2014,5a00a6ef2d54e582b003015d7b46bbed7fa6f15b,1,1
OpenEdX,Engineering/CS101/Summer2014,5a00a6ef2d54e582b003015d7b46bbed7fa6f15b,4,1
OpenEdX,Engineering/CS101/Summer2014,5a00a6ef2d54e582b003015d7b46bbed7fa6f15b,7,187
OpenEdX,Engineering/CS101/Summer2014,32645de5dac75b41dc78a246b3333b046be5e443,3,1
OpenEdX,Engineering/CS101/Summer2014,01c4948ce17cc33cdcd32f4c85ccadc779428fc5,1,1
OpenEdX,Engineering/CS101/Summer2014,f8904b104156eaf9386304bc5b1fcaa35fec8f56,2,353
OpenEdX,Engineering/CS101/Summer2014,f8904b104156eaf9386304bc5b1fcaa35fec8f56,3,1468
OpenEdX,Engineering/CS101/Summer2014,f8904b104156eaf9386304bc5b1fcaa35fec8f56,4,671
OpenEdX,Engineering/CS101/Summer2014,7716e08c1099c6273a45dea10284d788a4e8414e,2,1
OpenEdX,Engineering/CS101/Summer2014,92633b6ad2e8b0290a38c65f159a63c7dc662045,3,1
OpenEdX,Engineering/CS101/Summer2014,9a411985900004b89ad204a648cd7ede206b729e,3,1
OpenEdX,Engineering/CS101/Summer2014,b2b4ba85d74fa050471b397380b3c512a95c444a,2,1
OpenEdX,Engineering/CS101/Summer2014,faafb0b6f61ab12b1b4b6657800a8dc804ba30c5,6,1
OpenEdX,Engineering/CS101/Summer2014,893fee976fb6a40ecdb484cc5862963786d167fa,6,1
OpenEdX,Engineering/CS101/Summer2014,b8c27058df212cc38cdde62c2f20adb09e788249,7,1
OpenEdX,Engineering/CS101/Summer2014,b9f8fa835ffd3daa920dac2f3c9809a9e2bdf880,2,1
OpenEdX,Engineering/CS101/Summer2014,539f04139dd2a9152cdf7c251daee2d6cb31c7ad,2,1
OpenEdX,Engineering/CS101/Summer2014,d316d1e0f7c684e9382a1c49af36e799620648fc,7,1
OpenEdX,Engineering/CS101/Summer2014,4f47c78c26fafc1dff6ffe7a52c3b2e64f4ae379,1,1
OpenEdX,Engineering/CS101/Summer2014,f7bcaa3a7e13a4425f158d33fad9dcbb1768f4a5,4,1
OpenEdX,Engineering/CS101/Summer2014,5634d8315c3e21adde727b4dd547a5a97acc1b03,3,1
OpenEdX,Engineering/CS101/Summer2014,7d0b1a43172390b552887abf7401502a98bf3d3d,1,967
OpenEdX,Engineering/CS101/Summer2014,b2c76488731fa1d8df626933f58a5aee5a05cf19,4,508
OpenEdX,Engineering/CS101/Summer2014,290f7ed0ff30009dff28fb68197a549957fe7873,4,132
OpenEdX,Engineering/CS101/Summer2014,290f7ed0ff30009dff28fb68197a549957fe7873,6,49
OpenEdX,Engineering/CS101/Summer2014,8ebd066f21f29422b94f1fd375d92dfb08e044bc,1,2
OpenEdX,Engineering/CS101/Summer2014,db3c31410ca09e014e9cf2f0dcce929709249490,4,3
OpenEdX,Engineering/CS101/Summer2014,8a949bcb761a260d34473c27ccbf2427fe5f69f7,6,31
OpenEdX,Engineering/CS101/Summer2014,1c23e151dd4d8405b83b1cc1d4c7b2019bd4ac74,2,1319
OpenEdX,Engineering/CS101/Summer2014,8df3ab18c1c2554275f7de2be4d10aed53d086f7,1,1
OpenEdX,Engineering/CS101/Summer2014,c3eff0a80cbfefe863531082e9eb7a351247eae5,1,1
OpenEdX,Engineering/CS101/Summer2014,b162c7d94d03af9564e2e5f92cdfa5bfa08ed6b2,1,1
OpenEdX,Engineering/CS101/Summer2014,b162c7d94d03af9564e2e5f92cdfa5bfa08ed6b2,2,1136
OpenEdX,Engineering/CS101/Summer2014,72e7238e8a05db7bef84be306d4549a20a988717,5,1
OpenEdX,Engineering/CS101/Summer2014,efcbde5040f811af1c3c1e6b2a4c3d672f5fed7b,4,1
OpenEdX,Engineering/CS101/Summer2014,83cda9d37ac8a34003a23bf822e910149019f9b6,5,2
OpenEdX,Engineering/CS101/Summer2014,ec417ad16e3614c8dd542b68cdf865040415f2f1,3,401
OpenEdX,Engineering/CS101/Summer2014,555db197a8c45d071ae80445cac0e08795179322,3,1
OpenEdX,Engineering/CS101/Summer2014,555db197a8c45d071ae80445cac0e08795179322,7,1
OpenEdX,Engineering/CS101/Summer2014,93f910cb414e69c8a1dfbd660e77d8ae3a9fec4f,4,1
OpenEdX,Engineering/CS101/Summer2014,3d99cd7d4f20bbb4fc872474e3ddd1acc52e187c,6,1
OpenEdX,Engineering/CS101/Summer2014,1716ef19e7e96e538b47f7a0c77a0cefa14660c7,1,1
OpenEdX,Engineering/CS101/Summer2014,ad4fec5263c7041d8b0bd46f845513b378f21fed,1,1
OpenEdX,Engineering/CS101/Summer2014,ad4fec5263c7041d8b0bd46f845513b378f21fed,5,1
OpenEdX,Engineering/CS101/Summer2014,499d47143bfe22a3f911b89e00a28b4785ffbc28,1,2
OpenEdX,Engineering/CS101/Summer2014,2ed32895d8b8329221b72597956c8906cde323aa,1,1573
OpenEdX,Engineering/CS101/Summer2014,2ed32895d8b8329221b72597956c8906cde323aa,7,1
OpenEdX,Engineering/CS101/Summer2014,a59bd69b4a5706bff7187acaa41b29f4cee4b18f,1,1
OpenEdX,Engineering/CS101/Summer2014,ddcda250b44ae245a2ca3ad91c9f0ee325d64f74,7,97
OpenEdX,Engineering/CS101/Summer2014,933f75342bba4491d5759dad84c3a7ee0bb17b52,6,1
OpenEdX,Engineering/CS101/Summer2014,23e927da076ca6f06f6cbde128ca937fc5b130d5,2,2
OpenEdX,Engineering/CS101/Summer2014,27d3b420f559bd12571c77a29b77a64bb068922f,4,3
OpenEdX,Engineering/CS101/Summer2014,27d3b420f559bd12571c77a29b77a64bb068922f,5,1
OpenEdX,Engineering/CS101/Summer2014,bc11198983392f987520100547bee4b2c43ffb8f,4,1531
OpenEdX,Engineering/CS101/Summer2014,bc11198983392f987520100547bee4b2c43ffb8f,8,1
OpenEdX,Engineering/CS101/Summer2014,cd5f831acc2b85ed80bb7616fa6142eb80e9ee06,2,2
OpenEdX,Engineering/CS101/Summer2014,cd5f831acc2b85ed80bb7616fa6142eb80e9ee06,3,1543
OpenEdX,Engineering/CS101/Summer2014,518ebd5b91ed602ba56ba6834d64fb6b2440d8db,4,2
OpenEdX,Engineering/CS101/Summer2014,bf2eab5cb01828b781c3a2a9a2dd514df4f3ecad,7,72
OpenEdX,Engineering/CS101/Summer2014,c21a1d86f4f22b8222eb96f24cd89e8e248ed93c,4,1417
OpenEdX,Engineering/CS101/Summer2014,c21a1d86f4f22b8222eb96f24cd89e8e248ed93c,5,711
OpenEdX,Engineering/CS101/Summer2014,c21a1d86f4f22b8222eb96f24cd89e8e248ed93c,6,1531
OpenEdX,Engineering/CS101/Summer2014,63f001dcae90fefefc46d684952d189dc0b8ab5e,2,1
OpenEdX,Engineering/CS101/Summer2014,9a86b3906670e383bec68a33e91d8a4f75647202,5,160
OpenEdX,Engineering/CS101/Summer2014,0cf3eba27f141561a93369b4d920141fd0730b26,1,1
OpenEdX,Engineering/CS101/Summer2014,7a8ef6a8ab0e9561284a77c297e592d936c9ffdb,1,1
OpenEdX,Engineering/CS101/Summer2014,a6bf1ce8674de7840f5bb832a8b696dbee7be1ef,2,1
OpenEdX,Engineering/CS101/Summer2014,a6bf1ce8674de7840f5bb832a8b696dbee7be1ef,3,1
OpenEdX,Engineering/CS101/Summer2014,a6bf1ce8674de7840f5bb832a8b696dbee7be1ef,5,1
OpenEdX,Engineering/CS101/Summer2014,7ebc53c12d27aa02e9eab2d6dd02e4836aaa09a6,1,3
OpenEdX,Engineering/CS101/Summer2014,7ebc53c12d27aa02e9eab2d6dd02e4836aaa09a6,3,3
OpenEdX,Engineering/CS101/Summer2014,7ebc53c12d27aa02e9eab2d6dd02e4836aaa09a6,4,1
OpenEdX,Engineering/CS101/Summer2014,7ebc53c12d27aa02e9eab2d6dd02e4836aaa09a6,5,1
OpenEdX,Engineering/CS101/Summer2014,4af4345d909786f356ce7febd143ee1be16878f4,2,1
OpenEdX,Engineering/CS101/Summer2014,4d40b550afb6a0aec65f418526f328ba1d7b1d3a,1,65
OpenEdX,Engineering/CS101/Summer2014,41694d2632dddfcec90b8c7ac0410e007bc62dad,4,1
OpenEdX,Engineering/CS101/Summer2014,fed76e6b17b2b2c682a6a613e0de00a9b5adc55a,6,1
OpenEdX,Engineering/CS101/Summer2014,b942513111979616e503815836938e279d98e086,6,1
OpenEdX,Engineering/CS101/Summer2014,858d2891c525b3829efaa641c9d7577d95390951,3,44
OpenEdX,Engineering/CS101/Summer2014,c1356733e43a48920d19a21ca8338c9dde8fc997,7,1
OpenEdX,Engineering/CS101/Summer2014,1daa7843b93aa1371ec16c459af7ee2872aa0de2,7,1832
OpenEdX,Engineering/CS101/Summer2014,903562e929d3e1c678e1091cee239e6ff5180495,2,1216
OpenEdX,Engineering/CS101/Summer2014,f052405e1f1c6a092e2862aeb994d8833eb138f8,4,1
OpenEdX,Engineering/CS101/Summer2014,b9b36836eef86f467dfecd82a90fe2d2676493e6,2,1
OpenEdX,Engineering/CS101/Summer2014,b9b36836eef86f467dfecd82a90fe2d2676493e6,3,1
OpenEdX,Engineering/CS101/Summer2014,789c78e27b8dca92c7862bec8c867fc0234ccbf7,3,1
OpenEdX,Engineering/CS101/Summer2014,789c78e27b8dca92c7862bec8c867fc0234ccbf7,6,1
OpenEdX,Engineering/CS101/Summer2014,789c78e27b8dca92c7862bec8c867fc0234ccbf7,7,1
OpenEdX,Engineering/CS101/Summer2014,21f661d79e51c9ca6ef8649aa88c4c99938bf466,6,1
OpenEdX,Engineering/CS101/Summer2014,03fceb6e7523f96b02d20aed6413d01a0b63dee4,2,1
OpenEdX,Engineering/CS101/Summer2014,5fc77074c55377b770dbb2d7c94edb4f2a3c805b,3,872
OpenEdX,Engineering/CS101/Summer2014,5fc77074c55377b770dbb2d7c94edb4f2a3c805b,6,1
OpenEdX,Engineering/CS101/Summer2014,d6eb700f9745cafb92a4109a1537c1bece844ec3,4,1179
OpenEdX,Engineering/CS101/Summer2014,d6eb700f9745cafb92a4109a1537c1bece844ec3,6,3
